order_id,customer_id,order_date,total_amount_idr,shipping_city,shipping_province,shipping_cost_idr,payment_method,order_status,promo_code,discount_amount_idr,courier
ORD002444,CUST0721,2024-09-01,709353,Tangerang,Banten,13192,Transfer Bank,delivered,HARI BELANJA,47647,SiCepat
ORD002445,CUST0579,2024-12-16,298000,Palembang,Sumatera Selatan,27725,OVO,cancelled,,,SiCepat
ORD002446,CUST0335,2023-05-19,564141,Banjarmasin,Kalimantan Selatan,33370,Transfer Bank,shipped,RAMADAN23,31859,Anteraja
ORD002447,CUST0543,2022-07-31,199000,Pekanbaru,Riau,33053,Kartu Kredit,cancelled,,,JNE
ORD002448,CUST0291,2023-02-21,94873,Denpasar,Bali,29219,OVO,delivered,SALE2024,34127,J&T
ORD002449,CUST0628,2024-04-11,279000,Jakarta,DKI Jakarta,11139,OVO,delivered,,,J&T
ORD002450,CUST0386,2022-11-21,179000,Padang,Sumatera Barat,28726,GoPay,delivered,,,SiCepat
ORD002451,CUST0673,2023-11-02,1197000,Makassar,Sulawesi Selatan,38078,GoPay,returned,,,J&T
ORD002452,CUST0606,2023-02-03,10265,Bandung,Jawa Barat,11553,Kartu Kredit,processing,HARI BELANJA,48735,Anteraja
ORD002453,CUST0059,2024-08-26,562473,Balikpapan,Kalimantan Timur,37795,Transfer Bank,shipped,HARBOLNAS22,15527,Pos Indonesia
ORD002454,CUST0045,2022-07-21,164013,Bandung,Jawa Barat,13625,GoPay,delivered,WEEKEND25,34987,J&T
ORD002455,CUST0762,2024-09-01,199000,Balikpapan,Kalimantan Timur,30052,GoPay,delivered,,,JNE
ORD002456,CUST0103,2022-03-25,299000,Jakarta,DKI Jakarta,10969,Transfer Bank,shipped,,,J&T
ORD002457,CUST0037,2022-02-25,260403,Balikpapan,Kalimantan Timur,44887,Transfer Bank,delivered,HARI BELANJA,38597,JNE
ORD002458,CUST0631,2024-08-27,179052,Medan,Sumatera Utara,38742,QRIS,delivered,SALE2024,19948,J&T
ORD002459,CUST0372,2022-07-09,499000,Bandung,Jawa Barat,14833,QRIS,delivered,,,J&T
ORD002460,CUST0497,2022-03-27,229000,Makassar,Sulawesi Selatan,43988,GoPay,processing,,,J&T
ORD002461,CUST0161,2025-01-28,877000,Depok,Jawa Barat,10162,QRIS,processing,,,JNE
ORD002462,CUST0003,2025-01-10,667000,Tangerang,Banten,11063,OVO,delivered,,,JNE
ORD002463,CUST0128,2024-04-05,638000,Banjarmasin,Kalimantan Selatan,28272,GoPay,shipped,,,SiCepat
ORD002464,CUST0750,2024-08-09,40663,Bogor,Jawa Barat,11369,Transfer Bank,shipped,MEMBER10,38337,J&T
ORD002465,CUST0236,2022-10-30,527000,Pontianak,Kalimantan Barat,34412,Kartu Kredit,processing,,,J&T
ORD002466,CUST0667,2023-10-20,158000,Bekasi,Jawa Barat,9340,Transfer Bank,shipped,,,JNE
ORD002467,CUST0329,2024-05-24,138488,Bekasi,Jawa Barat,12334,GoPay,delivered,SALE2024,40512,Anteraja
ORD002468,CUST0515,2024-04-21,188000,Banjarmasin,Kalimantan Selatan,41908,GoPay,delivered,,,Anteraja
ORD002469,CUST0548,2024-03-16,437171,Pontianak,Kalimantan Barat,40622,Kartu Kredit,returned,HARBOLNAS22,11829,SiCepat
ORD002470,CUST0160,2024-05-08,229000,Pontianak,Kalimantan Barat,33347,Kartu Kredit,cancelled,,,J&T
ORD002471,CUST0221,2022-04-10,227000,Balikpapan,Kalimantan Timur,35454,OVO,delivered,,,J&T
ORD002472,CUST0784,2023-06-25,398000,Tangerang,Banten,12019,GoPay,cancelled,,,JNE
ORD002473,CUST0001,2022-04-26,183158,Semarang,Jawa Tengah,17233,GoPay,processing,MEMBER10,15842,JNE
ORD002474,CUST0118,2025-02-24,133260,Bekasi,Jawa Barat,9884,OVO,processing,FLASHSALE,45740,JNE
ORD002475,CUST0474,2024-07-11,1695000,Banjarmasin,Kalimantan Selatan,40710,Transfer Bank,delivered,,,SiCepat
ORD002476,CUST0141,2022-06-03,368000,Malang,Jawa Timur,21688,OVO,processing,,,JNE
ORD002477,CUST0231,2022-01-22,1376190,Makassar,Sulawesi Selatan,36504,OVO,delivered,NEWUSER,20810,SiCepat
ORD002478,CUST0404,2024-07-24,69000,Makassar,Sulawesi Selatan,40507,Transfer Bank,delivered,,,JNE
ORD002479,CUST0488,2025-02-04,179000,Bogor,Jawa Barat,11523,GoPay,cancelled,,,JNE
ORD002480,CUST0749,2023-02-10,678000,Banjarmasin,Kalimantan Selatan,40020,Transfer Bank,cancelled,,,J&T
ORD002481,CUST0744,2024-06-30,399000,Jakarta,DKI Jakarta,8209,GoPay,delivered,,,J&T
ORD002482,CUST0137,2024-10-16,575272,Yogyakarta,DI Yogyakarta,18338,GoPay,processing,MEMBER10,11728,J&T
ORD002483,CUST0746,2024-05-05,244637,Pekanbaru,Riau,22154,Transfer Bank,shipped,MEMBER10,34363,SiCepat
ORD002484,CUST0214,2024-11-02,119000,Padang,Sumatera Barat,31211,OVO,delivered,,,J&T
ORD002485,CUST0221,2023-06-26,1086000,Balikpapan,Kalimantan Timur,41976,Kartu Kredit,delivered,,,SiCepat
ORD002486,CUST0410,2024-08-27,576000,Semarang,Jawa Tengah,12864,Transfer Bank,delivered,,,J&T
ORD002487,CUST0120,2022-06-04,551110,Pontianak,Kalimantan Barat,38928,Transfer Bank,delivered,HARI BELANJA,45890,J&T
ORD002488,CUST0488,2022-02-08,1264321,Bogor,Jawa Barat,14985,Transfer Bank,cancelled,SALE2024,31679,SiCepat
ORD002489,CUST0444,2023-08-07,251996,Malang,Jawa Timur,20439,Transfer Bank,shipped,SALE2024,46004,JNE
ORD002490,CUST0431,2024-11-24,119000,Banjarmasin,Kalimantan Selatan,37148,Transfer Bank,shipped,,,J&T
ORD002491,CUST0141,2022-10-15,759948,Tangerang,Banten,9295,Kartu Kredit,delivered,FLASHSALE,47052,J&T
ORD002492,CUST0282,2023-07-10,499000,Palembang,Sumatera Selatan,25366,Transfer Bank,cancelled,,,JNE
ORD002493,CUST0175,2023-03-04,230979,Palembang,Sumatera Selatan,28441,OVO,shipped,FLASHSALE,18021,JNE
ORD002494,CUST0564,2023-03-05,548000,Bogor,Jawa Barat,10728,GoPay,delivered,,,JNE
ORD002495,CUST0449,2022-11-10,309462,Manado,Sulawesi Utara,43167,GoPay,delivered,FLASHSALE,39538,Anteraja
ORD002496,CUST0756,2023-05-04,423956,Surabaya,Jawa Timur,14404,Kartu Kredit,processing,SALE2024,34044,SiCepat
ORD002497,CUST0228,2024-04-23,485478,Malang,Jawa Timur,14325,GoPay,shipped,FLASHSALE,11522,J&T
ORD002498,CUST0468,2024-07-14,1057091,Surabaya,Jawa Timur,15166,OVO,shipped,NEWUSER,18909,JNE
ORD002499,CUST0395,2024-05-16,129000,Makassar,Sulawesi Selatan,31757,OVO,delivered,,,JNE
ORD002500,CUST0291,2024-04-11,812190,Denpasar,Bali,26353,Transfer Bank,delivered,NEWUSER,44810,JNE
ORD002501,CUST0565,2022-04-23,1227000,Banjarmasin,Kalimantan Selatan,38344,OVO,delivered,,,J&T
ORD002502,CUST0548,2023-10-05,129000,Bekasi,Jawa Barat,11723,Transfer Bank,processing,,,Pos Indonesia
ORD002503,CUST0106,2024-09-14,49000,Palembang,Sumatera Selatan,33201,Kartu Kredit,shipped,,,JNE
ORD002504,CUST0630,2023-09-04,449000,Depok,Jawa Barat,12575,GoPay,shipped,,,J&T
ORD002505,CUST0787,2024-05-19,458000,Tangerang,Banten,10960,GoPay,shipped,,,SiCepat
ORD002506,CUST0353,2023-04-16,174943,Balikpapan,Kalimantan Timur,36060,Transfer Bank,cancelled,WEEKEND25,24057,Anteraja
ORD002507,CUST0611,2022-03-16,948437,Makassar,Sulawesi Selatan,35402,Transfer Bank,shipped,NEWUSER,28563,J&T
ORD002508,CUST0412,2022-08-10,101470,Bogor,Jawa Barat,14137,GoPay,delivered,SALE2024,17530,SiCepat
ORD002509,CUST0528,2024-08-07,149000,Bandung,Jawa Barat,14568,OVO,delivered,,,JNE
ORD002510,CUST0483,2023-01-29,149000,Padang,Sumatera Barat,24951,Transfer Bank,delivered,,,JNE
ORD002511,CUST0679,2023-12-14,782313,Padang,Sumatera Barat,31025,OVO,delivered,MEMBER10,15687,J&T
ORD002512,CUST0170,2023-04-21,428000,Palembang,Sumatera Selatan,26319,Kartu Kredit,delivered,,,J&T
ORD002513,CUST0161,2025-01-29,179000,Depok,Jawa Barat,13086,OVO,cancelled,,,Anteraja
ORD002514,CUST0466,2023-02-02,358000,Balikpapan,Kalimantan Timur,34127,Transfer Bank,delivered,,,JNE
ORD002515,CUST0224,2024-05-02,824162,Depok,Jawa Barat,11011,GoPay,processing,HARBOLNAS22,23838,JNE
ORD002516,CUST0082,2024-07-13,377000,Pekanbaru,Riau,29136,OVO,delivered,,,Anteraja
ORD002517,CUST0312,2023-09-21,678000,Tangerang,Banten,13027,OVO,cancelled,,,J&T
ORD002518,CUST0617,2024-07-03,667000,Padang,Sumatera Barat,34029,Transfer Bank,delivered,,,SiCepat
ORD002519,CUST0800,2024-04-05,223994,Padang,Sumatera Barat,34987,GoPay,delivered,HARBOLNAS22,25006,J&T
ORD002520,CUST0192,2025-02-02,399000,Bandung,Jawa Barat,10407,Kartu Kredit,cancelled,,,JNE
ORD002521,CUST0417,2023-02-26,299000,Medan,Sumatera Utara,30526,Transfer Bank,delivered,,,SiCepat
ORD002522,CUST0772,2024-12-03,129000,Balikpapan,Kalimantan Timur,34431,Kartu Kredit,cancelled,,,SiCepat
ORD002523,CUST0211,2024-07-18,99000,Denpasar,Bali,21144,Transfer Bank,processing,,,J&T
ORD002524,CUST0201,2023-11-11,118000,Yogyakarta,DI Yogyakarta,13559,QRIS,shipped,,,Pos Indonesia
ORD002525,CUST0642,2023-05-18,179000,Manado,Sulawesi Utara,41601,OVO,delivered,,,Pos Indonesia
ORD002526,CUST0591,2025-02-02,286827,Jakarta,DKI Jakarta,11553,Transfer Bank,delivered,NEWUSER,42173,SiCepat
ORD002527,CUST0741,2023-02-07,89000,Pekanbaru,Riau,32379,Transfer Bank,delivered,,,Anteraja
ORD002528,CUST0403,2023-02-25,809210,Surabaya,Jawa Timur,15842,OVO,cancelled,HARBOLNAS22,16790,SiCepat
ORD002529,CUST0507,2022-05-18,170053,Padang,Sumatera Barat,25325,OVO,cancelled,SALE2024,27947,Anteraja
ORD002530,CUST0704,2022-12-30,118000,Bandung,Jawa Barat,13190,Kartu Kredit,shipped,,,J&T
ORD002531,CUST0283,2023-01-14,158691,Bogor,Jawa Barat,14352,QRIS,delivered,HARI BELANJA,40309,J&T
ORD002532,CUST0099,2024-08-04,437259,Depok,Jawa Barat,13712,OVO,returned,HARI BELANJA,10741,Anteraja
ORD002533,CUST0002,2022-11-15,1786995,Semarang,Jawa Tengah,15472,Kartu Kredit,shipped,NEWUSER,10005,J&T
ORD002534,CUST0717,2025-01-20,487000,Palembang,Sumatera Selatan,30203,OVO,delivered,,,Pos Indonesia
ORD002535,CUST0425,2024-12-27,69000,Pontianak,Kalimantan Barat,38668,GoPay,shipped,,,SiCepat
ORD002536,CUST0145,2023-09-28,49000,Banjarmasin,Kalimantan Selatan,35713,Transfer Bank,shipped,,,J&T
ORD002537,CUST0294,2023-12-23,99000,Bekasi,Jawa Barat,10756,Transfer Bank,delivered,,,SiCepat
ORD002538,CUST0228,2022-03-12,41514,Tangerang,Banten,9156,Transfer Bank,delivered,HARBOLNAS22,47486,J&T
ORD002539,CUST0288,2024-06-12,783081,Padang,Sumatera Barat,27807,Transfer Bank,processing,SALE2024,42919,JNE
ORD002540,CUST0061,2023-02-02,508000,Bekasi,Jawa Barat,11089,GoPay,processing,,,SiCepat
ORD002541,CUST0613,2024-07-20,184464,Yogyakarta,DI Yogyakarta,15003,OVO,processing,NEWUSER,44536,SiCepat
ORD002542,CUST0457,2024-09-17,89000,Malang,Jawa Timur,19895,Kartu Kredit,delivered,,,SiCepat
ORD002543,CUST0571,2024-07-31,89000,Manado,Sulawesi Utara,38207,GoPay,shipped,,,JNE
ORD002544,CUST0239,2024-06-05,855000,Jakarta,DKI Jakarta,10472,GoPay,delivered,,,J&T
ORD002545,CUST0799,2024-06-02,318000,Jakarta,DKI Jakarta,9899,Transfer Bank,shipped,,,J&T
ORD002546,CUST0468,2024-08-26,1706649,Surabaya,Jawa Timur,15385,QRIS,shipped,HARI BELANJA,27351,JNE
ORD002547,CUST0441,2024-10-29,181310,Manado,Sulawesi Utara,35558,Transfer Bank,delivered,WEEKEND25,17690,J&T
ORD002548,CUST0057,2024-04-05,329000,Semarang,Jawa Tengah,16555,OVO,delivered,,,J&T
ORD002549,CUST0629,2024-07-25,710000,Padang,Sumatera Barat,27464,Transfer Bank,delivered,SALE2024,36000,J&T
ORD002550,CUST0677,2024-06-02,119000,Surabaya,Jawa Timur,13145,OVO,shipped,,,JNE
ORD002551,CUST0009,2022-10-26,425119,Semarang,Jawa Tengah,16185,GoPay,cancelled,MEMBER10,11881,Anteraja
ORD002552,CUST0318,2024-08-24,81951,Balikpapan,Kalimantan Timur,41810,OVO,delivered,MEMBER10,47049,JNE
ORD002553,CUST0402,2022-01-16,329000,Banjarmasin,Kalimantan Selatan,37402,OVO,delivered,,,JNE
ORD002554,CUST0748,2024-06-30,236000,Denpasar,Bali,20559,Transfer Bank,delivered,,,JNE
ORD002555,CUST0627,2023-12-14,199000,Balikpapan,Kalimantan Timur,33985,Kartu Kredit,shipped,,,Anteraja
ORD002556,CUST0665,2024-01-04,199000,Banjarmasin,Kalimantan Selatan,29152,Transfer Bank,returned,,,JNE
ORD002557,CUST0789,2025-01-31,1058666,Palembang,Sumatera Selatan,30679,Kartu Kredit,delivered,SALE2024,18334,J&T
ORD002558,CUST0099,2023-09-20,558000,Depok,Jawa Barat,9687,Transfer Bank,processing,,,J&T
ORD002559,CUST0615,2023-01-08,399000,Semarang,Jawa Tengah,14595,GoPay,delivered,,,Anteraja
ORD002560,CUST0446,2024-12-03,313816,Padang,Sumatera Barat,31067,Kartu Kredit,delivered,RAMADAN23,14184,Anteraja
ORD002561,CUST0465,2024-01-22,229000,Surabaya,Jawa Timur,16924,Transfer Bank,delivered,,,JNE
ORD002562,CUST0532,2024-10-29,304898,Manado,Sulawesi Utara,34211,GoPay,returned,FLASHSALE,13102,JNE
ORD002563,CUST0329,2023-01-18,348000,Medan,Sumatera Utara,34354,Transfer Bank,shipped,,,JNE
ORD002564,CUST0270,2024-09-03,1266000,Semarang,Jawa Tengah,14226,Transfer Bank,delivered,,,Anteraja
ORD002565,CUST0192,2025-01-22,499000,Denpasar,Bali,28361,GoPay,delivered,,,JNE
ORD002566,CUST0745,2022-06-13,206077,Manado,Sulawesi Utara,42628,QRIS,delivered,NEWUSER,31923,J&T
ORD002567,CUST0054,2023-11-12,298000,Bogor,Jawa Barat,10452,Kartu Kredit,processing,,,JNE
ORD002568,CUST0660,2023-08-14,678000,Pontianak,Kalimantan Barat,36811,Kartu Kredit,delivered,,,SiCepat
ORD002569,CUST0232,2023-10-27,1027144,Bandung,Jawa Barat,11562,GoPay,delivered,SALE2024,39856,SiCepat
ORD002570,CUST0433,2025-02-16,1297000,Manado,Sulawesi Utara,44520,Kartu Kredit,delivered,,,JNE
ORD002571,CUST0134,2023-07-25,1057000,Tangerang,Banten,10921,GoPay,delivered,,,SiCepat
ORD002572,CUST0101,2025-02-06,251681,Semarang,Jawa Tengah,16374,QRIS,processing,HARI BELANJA,27319,JNE
ORD002573,CUST0649,2023-06-14,503896,Semarang,Jawa Tengah,16525,GoPay,processing,FLASHSALE,24104,JNE
ORD002574,CUST0558,2022-08-27,138241,Denpasar,Bali,20870,QRIS,cancelled,HARI BELANJA,39759,JNE
ORD002575,CUST0636,2025-02-20,1146000,Medan,Sumatera Utara,38092,Transfer Bank,delivered,,,J&T
ORD002576,CUST0611,2024-06-09,128963,Makassar,Sulawesi Selatan,31527,Transfer Bank,cancelled,FLASHSALE,29037,J&T
ORD002577,CUST0322,2024-04-25,250943,Depok,Jawa Barat,10800,GoPay,processing,NEWUSER,28057,J&T
ORD002578,CUST0289,2025-01-08,417000,Balikpapan,Kalimantan Timur,31675,Kartu Kredit,delivered,,,J&T
ORD002579,CUST0562,2024-07-07,566357,Denpasar,Bali,28806,QRIS,shipped,NEWUSER,32643,SiCepat
ORD002580,CUST0442,2022-02-15,298000,Yogyakarta,DI Yogyakarta,16974,GoPay,delivered,,,JNE
ORD002581,CUST0767,2023-10-29,297000,Medan,Sumatera Utara,32906,Kartu Kredit,delivered,,,SiCepat
ORD002582,CUST0280,2024-02-07,737073,Depok,Jawa Barat,11573,OVO,shipped,HARI BELANJA,19927,J&T
ORD002583,CUST0589,2024-02-24,782837,Jakarta,DKI Jakarta,9668,GoPay,delivered,RAMADAN23,43163,J&T
ORD002584,CUST0039,2024-05-11,549000,Semarang,Jawa Tengah,16792,Kartu Kredit,shipped,,,JNE
ORD002585,CUST0319,2024-01-03,556740,Bandung,Jawa Barat,13698,Transfer Bank,processing,NEWUSER,42260,SiCepat
ORD002586,CUST0706,2025-01-01,626000,Malang,Jawa Timur,16944,GoPay,delivered,,,J&T
ORD002587,CUST0193,2023-09-09,898000,Medan,Sumatera Utara,35143,Transfer Bank,delivered,,,SiCepat
ORD002588,CUST0105,2024-05-29,278000,Padang,Sumatera Barat,29105,OVO,delivered,,,J&T
ORD002589,CUST0218,2023-01-31,458000,Yogyakarta,DI Yogyakarta,17872,GoPay,shipped,,,SiCepat
ORD002590,CUST0392,2024-05-17,113758,Pontianak,Kalimantan Barat,35674,OVO,returned,MEMBER10,35242,SiCepat
ORD002591,CUST0283,2023-01-08,146131,Bogor,Jawa Barat,10056,GoPay,delivered,HARBOLNAS22,11869,J&T
ORD002592,CUST0182,2023-07-08,408423,Bekasi,Jawa Barat,10136,Kartu Kredit,delivered,NEWUSER,19577,JNE
ORD002593,CUST0665,2023-01-11,178000,Surabaya,Jawa Timur,14132,GoPay,delivered,,,J&T
ORD002594,CUST0375,2023-04-02,218000,Tangerang,Banten,10713,QRIS,delivered,,,Anteraja
ORD002595,CUST0602,2023-03-14,517000,Bekasi,Jawa Barat,12111,Kartu Kredit,shipped,,,SiCepat
ORD002596,CUST0092,2023-12-08,1205000,Bandung,Jawa Barat,13168,Transfer Bank,processing,,,SiCepat
ORD002597,CUST0161,2024-05-29,368075,Bogor,Jawa Barat,10333,Transfer Bank,delivered,HARI BELANJA,49925,SiCepat
ORD002598,CUST0631,2023-11-20,149000,Medan,Sumatera Utara,34390,GoPay,cancelled,,,J&T
ORD002599,CUST0498,2023-10-09,359272,Depok,Jawa Barat,12755,GoPay,delivered,HARI BELANJA,36728,JNE
ORD002600,CUST0434,2023-08-02,329000,Pekanbaru,Riau,22053,Transfer Bank,delivered,,,JNE
ORD002601,CUST0657,2024-05-06,698000,Padang,Sumatera Barat,28706,OVO,delivered,,,SiCepat
ORD002602,CUST0578,2024-12-21,76398,Depok,Jawa Barat,12481,Kartu Kredit,returned,HARBOLNAS22,22602,J&T
ORD002603,CUST0350,2024-06-06,298000,Tangerang,Banten,9517,GoPay,shipped,,,JNE
ORD002604,CUST0546,2024-11-19,748000,Makassar,Sulawesi Selatan,42268,Transfer Bank,delivered,,,J&T
ORD002605,CUST0040,2024-01-06,69000,Malang,Jawa Timur,14840,OVO,delivered,,,J&T
ORD002606,CUST0611,2024-03-07,1291702,Makassar,Sulawesi Selatan,35817,QRIS,delivered,FLASHSALE,23298,Pos Indonesia
ORD002607,CUST0487,2022-11-02,130831,Medan,Sumatera Utara,27042,Kartu Kredit,delivered,RAMADAN23,18169,J&T
ORD002608,CUST0655,2023-10-04,847000,Bogor,Jawa Barat,13462,GoPay,delivered,,,Anteraja
ORD002609,CUST0697,2022-04-23,1014670,Bandung,Jawa Barat,14609,OVO,delivered,MEMBER10,32330,Anteraja
ORD002610,CUST0347,2022-09-24,329000,Depok,Jawa Barat,10324,OVO,delivered,,,JNE
ORD002611,CUST0598,2023-10-20,298000,Depok,Jawa Barat,13375,GoPay,shipped,,,JNE
ORD002612,CUST0402,2024-10-19,499000,Banjarmasin,Kalimantan Selatan,36595,QRIS,returned,,,Pos Indonesia
ORD002613,CUST0699,2023-07-04,284941,Medan,Sumatera Utara,35804,Transfer Bank,shipped,FLASHSALE,44059,JNE
ORD002614,CUST0779,2023-04-29,1198000,Padang,Sumatera Barat,27452,GoPay,delivered,,,Anteraja
ORD002615,CUST0412,2023-07-17,199000,Depok,Jawa Barat,13366,GoPay,delivered,,,SiCepat
ORD002616,CUST0061,2024-12-13,199000,Bekasi,Jawa Barat,9690,GoPay,shipped,,,SiCepat
ORD002617,CUST0298,2024-02-01,648000,Pontianak,Kalimantan Barat,35191,GoPay,shipped,,,Anteraja
ORD002618,CUST0645,2024-10-25,515052,Manado,Sulawesi Utara,38275,OVO,shipped,FLASHSALE,20948,Pos Indonesia
ORD002619,CUST0760,2022-06-23,75871,Balikpapan,Kalimantan Timur,37098,Transfer Bank,delivered,MEMBER10,13129,Pos Indonesia
ORD002620,CUST0669,2024-12-24,392132,Depok,Jawa Barat,13790,Transfer Bank,delivered,RAMADAN23,25868,Pos Indonesia
ORD002621,CUST0691,2023-11-09,268129,Jakarta,DKI Jakarta,11974,OVO,delivered,WEEKEND25,29871,JNE
ORD002622,CUST0464,2022-12-09,57286,Banjarmasin,Kalimantan Selatan,39458,OVO,cancelled,MEMBER10,11714,JNE
ORD002623,CUST0550,2025-02-10,334028,Depok,Jawa Barat,11264,Transfer Bank,shipped,WEEKEND25,42972,Anteraja
ORD002624,CUST0182,2022-02-18,178000,Bekasi,Jawa Barat,9836,Transfer Bank,delivered,,,Pos Indonesia
ORD002625,CUST0799,2024-01-20,897000,Jakarta,DKI Jakarta,8661,Transfer Bank,processing,,,J&T
ORD002626,CUST0703,2023-02-03,464630,Semarang,Jawa Tengah,17319,Transfer Bank,delivered,WEEKEND25,13370,JNE
ORD002627,CUST0316,2024-04-15,399000,Depok,Jawa Barat,11831,OVO,delivered,,,J&T
ORD002628,CUST0332,2023-04-01,798000,Palembang,Sumatera Selatan,25053,GoPay,delivered,,,Anteraja
ORD002629,CUST0069,2023-04-03,795846,Tangerang,Banten,9749,OVO,delivered,NEWUSER,11154,SiCepat
ORD002630,CUST0608,2024-10-01,599000,Malang,Jawa Timur,19664,OVO,delivered,,,J&T
ORD002631,CUST0389,2023-02-07,648000,Pontianak,Kalimantan Barat,34860,Kartu Kredit,shipped,,,J&T
ORD002632,CUST0218,2022-06-22,578000,Jakarta,DKI Jakarta,9264,GoPay,delivered,,,JNE
ORD002633,CUST0364,2025-02-11,69000,Padang,Sumatera Barat,34507,Transfer Bank,delivered,,,SiCepat
ORD002634,CUST0296,2022-04-30,387000,Manado,Sulawesi Utara,44888,OVO,delivered,,,JNE
ORD002635,CUST0009,2024-08-29,952827,Semarang,Jawa Tengah,12876,GoPay,delivered,WEEKEND25,23173,SiCepat
ORD002636,CUST0424,2025-01-15,558000,Bandung,Jawa Barat,11535,QRIS,delivered,,,Anteraja
ORD002637,CUST0787,2023-07-16,407000,Tangerang,Banten,12193,GoPay,cancelled,,,JNE
ORD002638,CUST0212,2023-08-20,199000,Semarang,Jawa Tengah,17888,OVO,delivered,,,JNE
ORD002639,CUST0496,2022-10-13,561750,Medan,Sumatera Utara,39036,OVO,shipped,RAMADAN23,37250,Anteraja
ORD002640,CUST0757,2022-04-18,178000,Pontianak,Kalimantan Barat,33345,QRIS,delivered,,,JNE
ORD002641,CUST0470,2024-12-13,399000,Manado,Sulawesi Utara,44757,Transfer Bank,delivered,,,Anteraja
ORD002642,CUST0195,2023-06-15,100283,Bekasi,Jawa Barat,9376,QRIS,delivered,NEWUSER,28717,SiCepat
ORD002643,CUST0754,2024-08-24,525000,Bandung,Jawa Barat,10641,Transfer Bank,delivered,,,JNE
ORD002644,CUST0720,2024-02-23,232730,Palembang,Sumatera Selatan,31708,OVO,returned,FLASHSALE,46270,JNE
ORD002645,CUST0154,2023-10-18,977000,Palembang,Sumatera Selatan,27887,Transfer Bank,shipped,,,Pos Indonesia
ORD002646,CUST0555,2024-08-20,508000,Bogor,Jawa Barat,14516,QRIS,delivered,,,J&T
ORD002647,CUST0187,2022-07-26,128000,Bogor,Jawa Barat,12695,Transfer Bank,delivered,,,JNE
ORD002648,CUST0024,2023-02-10,998000,Makassar,Sulawesi Selatan,43834,OVO,delivered,,,J&T
ORD002649,CUST0082,2022-01-25,1475000,Pekanbaru,Riau,26451,Transfer Bank,shipped,,,J&T
ORD002650,CUST0606,2023-04-01,916000,Bandung,Jawa Barat,10010,QRIS,processing,,,JNE
ORD002651,CUST0171,2024-11-01,753000,Pekanbaru,Riau,30521,Transfer Bank,returned,,,JNE
ORD002652,CUST0280,2024-09-24,218000,Depok,Jawa Barat,11707,QRIS,delivered,,,Anteraja
ORD002653,CUST0754,2023-12-22,40571,Tangerang,Banten,9308,Transfer Bank,delivered,FLASHSALE,18429,JNE
ORD002654,CUST0369,2025-01-17,887000,Pekanbaru,Riau,29071,Transfer Bank,delivered,,,JNE
ORD002655,CUST0513,2023-08-04,537000,Yogyakarta,DI Yogyakarta,18608,QRIS,delivered,,,Anteraja
ORD002656,CUST0691,2024-11-04,322618,Balikpapan,Kalimantan Timur,36023,GoPay,cancelled,FLASHSALE,26382,SiCepat
ORD002657,CUST0346,2024-10-13,798000,Medan,Sumatera Utara,33359,OVO,delivered,,,JNE
ORD002658,CUST0345,2023-02-13,778000,Denpasar,Bali,26267,GoPay,delivered,,,JNE
ORD002659,CUST0480,2024-11-26,997000,Pekanbaru,Riau,23468,GoPay,cancelled,,,JNE
ORD002660,CUST0013,2024-12-23,313848,Makassar,Sulawesi Selatan,33810,QRIS,returned,RAMADAN23,15152,J&T
ORD002661,CUST0714,2023-09-06,853101,Medan,Sumatera Utara,39515,Kartu Kredit,processing,HARI BELANJA,44899,J&T
ORD002662,CUST0642,2024-03-26,298000,Palembang,Sumatera Selatan,28761,Transfer Bank,delivered,,,SiCepat
ORD002663,CUST0430,2024-12-20,9949,Yogyakarta,DI Yogyakarta,15267,GoPay,delivered,HARBOLNAS22,39051,JNE
ORD002664,CUST0795,2023-07-03,145972,Jakarta,DKI Jakarta,9585,OVO,delivered,SALE2024,12028,SiCepat
ORD002665,CUST0614,2024-03-17,464347,Medan,Sumatera Utara,33573,QRIS,cancelled,MEMBER10,13653,J&T
ORD002666,CUST0335,2023-03-28,279000,Pekanbaru,Riau,29556,Transfer Bank,processing,,,SiCepat
ORD002667,CUST0027,2024-10-03,399247,Pontianak,Kalimantan Barat,38830,QRIS,delivered,WEEKEND25,37753,Anteraja
ORD002668,CUST0540,2025-01-27,587000,Bekasi,Jawa Barat,9818,OVO,processing,,,SiCepat
ORD002669,CUST0671,2022-05-16,1016000,Malang,Jawa Timur,21081,QRIS,shipped,,,JNE
ORD002670,CUST0104,2024-06-13,286824,Jakarta,DKI Jakarta,9874,Transfer Bank,delivered,HARI BELANJA,11176,SiCepat
ORD002671,CUST0108,2024-11-01,217006,Yogyakarta,DI Yogyakarta,18128,GoPay,delivered,FLASHSALE,18994,SiCepat
ORD002672,CUST0354,2023-02-12,89000,Denpasar,Bali,31671,QRIS,returned,,,JNE
ORD002673,CUST0529,2023-09-14,428000,Makassar,Sulawesi Selatan,40963,OVO,delivered,,,Pos Indonesia
